iter	RMSE
0	0.6336287745
1	0.4082970699
2	0.2693240144
3	0.1836653919
4	0.1341818376
5	0.1066807769
6	0.09365523759
7	0.08745771762
8	0.08355799775
9	0.08229688981
10	0.08055469173
11	0.07931900893
12	0.07878431469
13	0.07805442675
14	0.07710575309
15	0.07661345147
16	0.07636725116
17	0.07615961281
18	0.07576324381
19	0.0756093051
20	0.07551784484
21	0.07529763664
22	0.07523578985
23	0.07502026081
24	0.07488921351
25	0.07479398346
26	0.07451437986
27	0.07417080572
28	0.07393685759
29	0.07378267746
30	0.07340892183
31	0.07327189609
32	0.0731856345
33	0.07307904851
34	0.07303648184
35	0.07289116053
36	0.07281484107
37	0.07273444222
38	0.07267712983
39	0.07266461605
40	0.07258623203
41	0.07253305439
42	0.07249808139
43	0.07248519301
44	0.07244283249
45	0.07226710552
46	0.07222976968
47	0.07217984358
48	0.07215098493
49	0.07207116081
50	0.07204985612
51	0.07201421529
52	0.07200573282
53	0.07200180774
54	0.07198101569
55	0.0719595006
56	0.07194220314
57	0.07191878203
58	0.07189915464
59	0.07187661741
60	0.07186836993
61	0.07182828247
62	0.07181401092
63	0.0718048925
64	0.07180273204
65	0.07179137227
66	0.07177689321
67	0.07177187577
68	0.07176632812
69	0.07175623347
70	0.07174952376
71	0.07174683683
72	0.07174339377
73	0.07172750517
74	0.07171989119
75	0.0717136272
76	0.07170804775
77	0.07170389062
78	0.07169743764
79	0.07169346791
80	0.07168735188
81	0.07168319482
82	0.07166738842
83	0.07166519254
84	0.07165392359
85	0.07164740618
86	0.0716460118
87	0.07164250415
88	0.07163828765
89	0.07163614219
90	0.07163346323
91	0.07163140067
92	0.07162630082
93	0.07162492746
94	0.07162214169
95	0.0716191123
96	0.07161707509
97	0.07161580409
98	0.07161196479
99	0.07161050968
